Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;,Fecha-hora;Temperatura máxima ºC;Temperatura mínima ºC;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;
31/03/1992 00:00:00;6.5;1.37;-1.2;77.69;95.0;47.0;4.3,
01/04/1992 00:00:00;6.4;1.88;-0.8;90.17;98.0;69.0;5.4,
02/04/1992 00:00:00;10.6;4.89;0.6;88.25;100.0;65.0;5.8,
03/04/1992 00:00:00;10.3;6.3;1.8;89.17;98.0;75.0;20.3,
04/04/1992 00:00:00;8.2;4.19;0.8;96.24;100.0;81.0;23.2,
05/04/1992 00:00:00;4.4;2.34;1.4;94.8;100.0;84.0;5.1,
06/04/1992 00:00:00;10.3;4.3;-0.2;75.58;93.0;49.0;0.0,
07/04/1992 00:00:00;5.0;2.52;-0.1;96.72;99.0;88.0;16.7,
08/04/1992 00:00:00;4.0;2.27;0.0;98.18;99.0;96.0;36.0,
09/04/1992 00:00:00;8.5;5.61;3.7;88.51;100.0;71.0;0.3,
10/04/1992 00:00:00;10.4;5.61;0.2;80.76;93.0;62.0;0.0,
11/04/1992 00:00:00;12.3;5.15;-1.5;80.84;98.0;55.0;0.0,
12/04/1992 00:00:00;11.4;5.7;0.3;84.39;98.0;53.0;4.4,
13/04/1992 00:00:00;12.0;6.19;-0.7;85.99;98.0;58.0;3.4,
14/04/1992 00:00:00;19.3;8.67;-2.1;66.92;98.0;26.0;0.0,
15/04/1992 00:00:00;7.4;4.99;1.4;89.69;97.0;74.0;14.2,
16/04/1992 00:00:00;2.0;0.59;-0.6;91.94;97.0;81.0;40.0,
17/04/1992 00:00:00;4.7;2.09;-0.2;92.4;100.0;80.0;17.0,
18/04/1992 00:00:00;6.3;4.92;3.9;98.95;100.0;95.0;18.5,
19/04/1992 00:00:00;12.7;8.02;3.2;84.92;99.0;67.0;1.3,
20/04/1992 00:00:00;20.0;9.37;-0.2;73.37;98.0;26.0;0.0,
21/04/1992 00:00:00;20.4;8.98;0.0;80.26;99.0;26.0;0.0,
22/04/1992 00:00:00;23.4;12.2;3.3;72.91;100.0;28.0;0.0,
23/04/1992 00:00:00;21.6;11.19;3.9;76.07;97.0;28.0;0.0,
24/04/1992 00:00:00;25.1;18.12;6.0;40.2;97.0;19.0;0.0,
25/04/1992 00:00:00;22.7;15.45;7.4;56.25;95.0;26.0;0.0,
26/04/1992 00:00:00;25.1;14.19;4.6;68.72;99.0;22.0;0.0,
27/04/1992 00:00:00;20.3;13.29;7.8;74.25;97.0;46.0;0.0,
28/04/1992 00:00:00;10.5;6.54;2.2;93.39;99.0;79.0;8.1,
29/04/1992 00:00:00;6.9;3.47;1.6;92.51;97.0;75.0;15.9,
30/04/1992 00:00:00;6.4;4.59;2.6;96.69;100.0;89.0;11.7,
01/05/1992 00:00:00;11.7;8.47;5.6;97.35;100.0;84.0;8.9,
02/05/1992 00:00:00;5.9;3.8;2.0;94.45;98.0;87.0;26.4,
03/05/1992 00:00:00;8.5;5.39;3.7;83.22;96.0;62.0;0.7,
04/05/1992 00:00:00;10.4;7.37;4.6;80.48;96.0;73.0;0.1,
05/05/1992 00:00:00;7.5;6.17;5.6;89.12;97.0;80.0;0.8,
06/05/1992 00:00:00;11.7;7.81;4.3;81.96;92.0;70.0;0.0,
07/05/1992 00:00:00;12.5;8.58;4.2;85.18;99.0;69.0;0.0,
08/05/1992 00:00:00;13.5;7.1;2.2;90.05;99.0;69.0;0.0,
09/05/1992 00:00:00;20.0;11.01;3.8;75.72;99.0;35.0;0.0,
10/05/1992 00:00:00;24.6;13.24;2.9;69.86;98.0;27.0;0.0,
11/05/1992 00:00:00;11.7;8.61;2.2;88.4;98.0;72.0;1.5,
12/05/1992 00:00:00;25.4;12.0;-0.4;71.4;99.0;21.0;0.0,
13/05/1992 00:00:00;27.2;16.95;3.8;55.18;99.0;15.0;0.0,
14/05/1992 00:00:00;27.3;18.87;9.2;45.47;96.0;23.0;0.0,
15/05/1992 00:00:00;28.4;16.38;5.8;69.36;98.0;19.0;0.0,
16/05/1992 00:00:00;28.1;16.72;6.0;66.56;98.0;28.0;0.0,
17/05/1992 00:00:00;28.3;17.0;6.8;70.51;98.0;33.0;0.0,
18/05/1992 00:00:00;27.1;16.23;7.0;71.38;99.0;24.0;0.0,
19/05/1992 00:00:00;20.6;14.73;11.0;77.88;91.0;57.0;0.0,
20/05/1992 00:00:00;23.7;15.75;8.8;75.39;95.0;44.0;0.0,
21/05/1992 00:00:00;24.0;14.91;6.7;76.04;97.0;33.0;0.0,
22/05/1992 00:00:00;23.3;13.49;7.4;84.76;100.0;50.0;23.6,
23/05/1992 00:00:00;18.5;11.39;7.2;92.33;100.0;62.0;15.4,
24/05/1992 00:00:00;19.4;12.05;6.4;85.81;100.0;51.0;3.0,
25/05/1992 00:00:00;22.6;13.13;4.1;77.44;99.0;36.0;0.0,
26/05/1992 00:00:00;23.3;15.62;6.3;71.06;99.0;40.0;0.0,
27/05/1992 00:00:00;24.0;16.84;10.3;66.47;100.0;30.0;8.7,
28/05/1992 00:00:00;17.4;13.56;10.5;77.88;100.0;56.0;0.2,
29/05/1992 00:00:00;16.8;12.92;11.0;89.42;100.0;77.0;15.1,
30/05/1992 00:00:00;20.4;13.9;10.2;87.33;100.0;60.0;0.0,
31/05/1992 00:00:00;21.7;13.73;9.2;87.46;100.0;46.0;6.9,
01/06/1992 00:00:00;12.1;9.99;7.8;97.98;100.0;91.0;12.1,
02/06/1992 00:00:00;15.6;10.78;8.6;93.61;100.0;80.0;0.8,
03/06/1992 00:00:00;15.2;9.33;6.9;91.67;99.0;68.0;9.2,
04/06/1992 00:00:00;7.6;6.57;5.1;97.29;99.0;93.0;17.9,
05/06/1992 00:00:00;11.3;7.33;4.0;92.53;100.0;78.0;1.3,
06/06/1992 00:00:00;14.6;8.57;3.3;84.69;98.0;62.0;0.1,
07/06/1992 00:00:00;13.2;8.29;3.6;88.89;99.0;65.0;5.2,
08/06/1992 00:00:00;18.0;11.14;7.9;88.0;100.0;56.0;0.2,
09/06/1992 00:00:00;11.2;7.66;4.9;97.58;100.0;93.0;14.0,
10/06/1992 00:00:00;7.8;6.0;4.7;96.85;99.0;88.0;8.7,
11/06/1992 00:00:00;9.5;7.27;4.9;95.63;99.0;88.0;0.6,
12/06/1992 00:00:00;11.9;9.32;7.2;92.13;98.0;81.0;0.1,
13/06/1992 00:00:00;17.5;10.17;6.1;88.08;99.0;55.0;0.4,
14/06/1992 00:00:00;20.9;13.23;6.0;86.81;100.0;60.0;0.0,
15/06/1992 00:00:00;19.8;14.11;11.1;93.76;100.0;76.0;2.8,
16/06/1992 00:00:00;17.7;12.72;9.1;96.54;100.0;82.0;73.3,
17/06/1992 00:00:00;18.3;13.03;10.5;97.66;100.0;81.0;2.0,
18/06/1992 00:00:00;14.9;13.01;9.6;97.43;100.0;92.0;8.7,
19/06/1992 00:00:00;14.4;10.56;7.7;83.6;100.0;64.0;0.0,
20/06/1992 00:00:00;13.9;9.46;5.5;80.4;99.0;55.0;0.9,
21/06/1992 00:00:00;19.3;10.97;3.4;74.65;98.0;37.0;0.2,
22/06/1992 00:00:00;17.2;11.43;8.3;94.77;99.0;69.0;3.2,
23/06/1992 00:00:00;12.2;10.42;8.3;99.84;100.0;99.0;30.9,
24/06/1992 00:00:00;12.0;10.09;8.6;98.6;100.0;95.0;5.5,
25/06/1992 00:00:00;18.2;12.02;8.9;85.73;98.0;67.0;0.1,
26/06/1992 00:00:00;19.9;13.37;8.2;79.92;98.0;62.0;0.0,
27/06/1992 00:00:00;23.8;14.88;6.4;83.97;99.0;59.0;0.0,
28/06/1992 00:00:00;26.7;17.25;9.4;82.55;99.0;37.0;0.0,
29/06/1992 00:00:00;25.8;18.36;12.4;77.88;99.0;46.0;0.0,
30/06/1992 00:00:00;19.8;14.7;10.9;88.71;100.0;67.0;15.2,
01/07/1992 00:00:00;14.2;11.86;9.9;98.97;100.0;91.0;22.1,
02/07/1992 00:00:00;20.3;13.45;8.0;89.19;100.0;69.0;0.0,
03/07/1992 00:00:00;26.2;14.66;5.1;81.17;99.0;37.0;0.0,
04/07/1992 00:00:00;16.3;11.82;10.0;92.51;99.0;78.0;4.0,
05/07/1992 00:00:00;13.8;10.21;8.9;97.43;100.0;84.0;31.6,
06/07/1992 00:00:00;13.2;10.69;9.2;97.92;100.0;92.0;12.5,
07/07/1992 00:00:00;14.8;11.92;10.1;98.33;100.0;89.0;4.5,
08/07/1992 00:00:00;19.5;13.57;8.9;89.97;100.0;71.0;0.0,
09/07/1992 00:00:00;20.4;15.22;10.8;86.82;98.0;68.0;0.0,
10/07/1992 00:00:00;13.8;11.83;10.0;96.5;99.0;86.0;11.8,
11/07/1992 00:00:00;19.6;12.94;7.3;85.07;99.0;57.0;0.1,
12/07/1992 00:00:00;18.6;13.66;9.1;87.47;99.0;67.0;0.0,
13/07/1992 00:00:00;23.6;16.27;8.9;84.53;99.0;63.0;0.0,
14/07/1992 00:00:00;28.4;17.91;8.3;83.05;99.0;47.0;0.0,
15/07/1992 00:00:00;27.6;18.6;9.6;87.49;99.0;65.0;0.0,
16/07/1992 00:00:00;19.8;16.85;14.9;92.07;99.0;82.0;0.0,
17/07/1992 00:00:00;24.2;17.31;10.8;84.32;98.0;67.0;0.0,
18/07/1992 00:00:00;27.5;18.24;9.0;84.51;98.0;62.0;0.0,
19/07/1992 00:00:00;31.0;21.07;12.6;81.0;100.0;38.0;0.0,
20/07/1992 00:00:00;31.6;21.31;12.1;72.93;99.0;29.0;0.5,
21/07/1992 00:00:00;16.7;14.72;11.3;93.78;99.0;86.0;0.4,
22/07/1992 00:00:00;19.4;15.06;10.1;84.55;98.0;69.0;0.0,
23/07/1992 00:00:00;29.3;19.01;8.6;79.57;99.0;41.0;0.0,
24/07/1992 00:00:00;19.0;15.69;14.6;90.85;96.0;78.0;0.0,
25/07/1992 00:00:00;28.1;18.72;14.5;85.64;96.0;58.0;0.0,
26/07/1992 00:00:00;31.3;21.08;11.9;81.08;99.0;38.0;0.0,
27/07/1992 00:00:00;23.4;18.31;15.9;89.97;99.0;74.0;0.0,
28/07/1992 00:00:00;30.1;20.69;15.1;81.25;96.0;54.0;0.0,
29/07/1992 00:00:00;29.3;20.72;13.3;80.42;98.0;51.0;1.4,
30/07/1992 00:00:00;29.4;20.06;13.5;84.22;100.0;44.0;0.2,
31/07/1992 00:00:00;30.0;21.29;13.3;79.53;100.0;37.0;0.0,
01/08/1992 00:00:00;30.6;21.47;14.7;80.2;100.0;37.0;0.0,
02/08/1992 00:00:00;31.6;21.63;13.1;77.01;99.0;37.0;0.5,
03/08/1992 00:00:00;27.8;18.72;14.8;89.67;100.0;51.0;0.0,
04/08/1992 00:00:00;18.3;16.17;11.4;89.52;97.0;82.0;0.0,
05/08/1992 00:00:00;30.3;18.73;8.7;82.62;99.0;51.0;0.0,
06/08/1992 00:00:00;30.0;19.94;14.1;88.02;99.0;54.0;0.0,
07/08/1992 00:00:00;28.9;19.75;14.3;86.08;100.0;47.0;3.4,
08/08/1992 00:00:00;28.9;19.84;14.0;76.67;100.0;40.0;52.0,
09/08/1992 00:00:00;15.0;12.05;8.3;98.79;100.0;86.0;28.1,
10/08/1992 00:00:00;21.6;13.1;6.4;87.94;100.0;58.0;0.0,
11/08/1992 00:00:00;17.9;12.73;8.8;91.44;99.0;73.0;0.0,
12/08/1992 00:00:00;23.9;16.04;11.1;88.24;99.0;63.0;0.0,
13/08/1992 00:00:00;20.6;15.25;9.5;86.22;98.0;73.0;0.0,
14/08/1992 00:00:00;21.4;13.05;6.4;81.56;98.0;53.0;0.0,
15/08/1992 00:00:00;20.6;13.85;8.4;90.53;99.0;73.0;0.0,
16/08/1992 00:00:00;26.7;17.14;10.0;82.88;100.0;43.0;0.0,
17/08/1992 00:00:00;30.0;18.72;10.5;83.52;100.0;47.0;0.0,
18/08/1992 00:00:00;31.6;19.34;13.3;84.14;100.0;33.0;3.1,
19/08/1992 00:00:00;23.5;17.35;13.7;92.83;100.0;68.0;11.6,
20/08/1992 00:00:00;22.3;16.32;12.8;94.35;100.0;76.0;0.3,
21/08/1992 00:00:00;25.3;18.02;13.4;87.99;99.0;57.0;0.0,
22/08/1992 00:00:00;25.7;18.47;12.3;81.45;99.0;50.0;0.0,
23/08/1992 00:00:00;26.6;18.92;13.8;82.93;99.0;52.0;0.0,
24/08/1992 00:00:00;28.9;18.48;11.3;85.38;100.0;46.0;0.0,
25/08/1992 00:00:00;28.8;19.81;13.2;75.35;100.0;29.0;0.0,
26/08/1992 00:00:00;24.0;17.12;12.4;87.04;98.0;64.0;0.0,
27/08/1992 00:00:00;28.4;17.44;9.4;79.81;99.0;33.0;0.0,
28/08/1992 00:00:00;27.9;18.53;11.3;76.68;100.0;32.0;7.8,
29/08/1992 00:00:00;13.3;10.25;6.2;97.69;100.0;88.0;24.3,
30/08/1992 00:00:00;21.2;14.83;6.4;76.5;100.0;51.0;0.0,
31/08/1992 00:00:00;17.1;11.91;6.4;87.71;99.0;64.0;10.6,
01/09/1992 00:00:00;16.0;10.33;6.9;88.15;99.0;61.0;0.2,
02/09/1992 00:00:00;22.8;12.66;5.3;81.04;99.0;38.0;0.0,
03/09/1992 00:00:00;16.1;11.04;6.8;92.7;99.0;79.0;0.0,
04/09/1992 00:00:00;13.3;10.35;6.2;97.31;99.0;92.0;2.8,
05/09/1992 00:00:00;18.5;11.62;5.2;88.31;100.0;71.0;0.0,
06/09/1992 00:00:00;23.8;12.39;3.5;85.63;99.0;59.0;0.0,
07/09/1992 00:00:00;17.4;11.8;7.8;92.58;100.0;73.0;6.8,
08/09/1992 00:00:00;12.2;10.18;8.3;99.34;100.0;94.0;9.2,
09/09/1992 00:00:00;15.4;10.97;8.1;91.58;100.0;73.0;3.7,
10/09/1992 00:00:00;22.5;14.04;6.9;84.54;100.0;53.0;0.0,
11/09/1992 00:00:00;16.0;12.93;9.3;89.6;99.0;70.0;0.0,
12/09/1992 00:00:00;23.6;15.73;10.8;86.01;99.0;55.0;0.0,
13/09/1992 00:00:00;23.4;15.62;9.7;91.17;100.0;71.0;0.0,
14/09/1992 00:00:00;17.2;14.36;12.5;92.66;98.0;83.0;0.0,
15/09/1992 00:00:00;23.9;13.9;6.5;86.75;99.0;64.0;0.0,
16/09/1992 00:00:00;24.6;13.32;4.4;87.72;100.0;60.0;0.0,
17/09/1992 00:00:00;24.7;15.48;9.9;88.72;100.0;63.0;0.3,
18/09/1992 00:00:00;13.8;12.56;11.6;91.76;98.0;86.0;0.1,
19/09/1992 00:00:00;21.3;14.6;11.2;91.19;98.0;72.0;0.0,
20/09/1992 00:00:00;24.2;16.41;12.7;89.63;100.0;60.0;3.5,
21/09/1992 00:00:00;22.7;15.93;11.8;87.04;100.0;55.0;36.4,
22/09/1992 00:00:00;15.0;10.78;7.4;90.76;100.0;66.0;0.1,
23/09/1992 00:00:00;14.8;9.26;4.8;89.88;99.0;64.0;0.1,
24/09/1992 00:00:00;19.6;10.08;4.9;88.22;99.0;60.0;0.0,
25/09/1992 00:00:00;22.5;15.92;9.9;64.94;88.0;43.0;0.0,
26/09/1992 00:00:00;18.7;13.65;10.1;90.69;100.0;58.0;38.8,
27/09/1992 00:00:00;11.0;8.67;6.9;93.92;100.0;76.0;66.2,
28/09/1992 00:00:00;15.7;9.07;4.5;90.58;100.0;63.0;0.1,
29/09/1992 00:00:00;19.8;10.79;4.5;91.15;100.0;57.0;0.0,
30/09/1992 00:00:00;18.4;11.7;8.3;93.39;100.0;74.0;0.0,
01/10/1992 00:00:00;19.3;11.89;6.0;92.38;99.0;74.0;0.0,
02/10/1992 00:00:00;15.1;10.61;7.3;96.83;100.0;82.0;3.5,
03/10/1992 00:00:00;10.6;8.43;6.4;97.21;99.0;92.0;32.2,
04/10/1992 00:00:00;9.3;7.36;4.5;97.81;99.0;92.0;76.6,
05/10/1992 00:00:00;9.6;8.87;8.1;99.77;100.0;98.0;177.5,
06/10/1992 00:00:00;8.4;8.1;7.6;100.0;100.0;100.0;69.2,
07/10/1992 00:00:00;9.4;7.99;5.4;100.0;100.0;100.0;5.4,
08/10/1992 00:00:00;13.4;8.14;4.6;97.71;100.0;87.0;1.1,
09/10/1992 00:00:00;9.9;8.55;7.6;99.95;100.0;99.0;16.7,
10/10/1992 00:00:00;9.7;8.22;7.1;98.25;100.0;88.0;3.5,
11/10/1992 00:00:00;11.1;7.64;5.4;94.92;100.0;77.0;1.3,
12/10/1992 00:00:00;10.8;7.99;5.2;94.36;99.0;77.0;1.9,
13/10/1992 00:00:00;8.5;7.29;6.4;96.96;100.0;87.0;0.9,
14/10/1992 00:00:00;9.8;7.57;5.9;92.54;98.0;82.0;0.0,
15/10/1992 00:00:00;11.4;7.02;3.5;92.83;99.0;71.0;0.9,
16/10/1992 00:00:00;9.2;7.22;6.4;98.97;100.0;97.0;33.1,
17/10/1992 00:00:00;8.8;4.87;0.3;92.6;100.0;73.0;9.8,
18/10/1992 00:00:00;11.0;4.02;0.0;88.67;98.0;54.0;0.2,
19/10/1992 00:00:00;8.8;5.94;3.2;95.68;99.0;65.0;11.9,
20/10/1992 00:00:00;12.6;6.76;3.5;95.06;100.0;69.0;4.3,
21/10/1992 00:00:00;5.7;3.19;1.2;95.43;98.0;86.0;10.9,
22/10/1992 00:00:00;4.3;1.94;-0.1;98.11;99.0;97.0;36.5,
23/10/1992 00:00:00;8.7;7.19;3.9;99.6;100.0;99.0;29.0,
24/10/1992 00:00:00;8.1;7.1;5.6;99.83;100.0;99.0;14.1,
25/10/1992 00:00:00;10.4;7.9;5.8;98.25;100.0;88.0;1.4,
26/10/1992 00:00:00;11.9;8.96;6.5;93.84;100.0;82.0;0.6,
27/10/1992 00:00:00;14.1;10.13;8.2;90.24;100.0;67.0;0.6,
28/10/1992 00:00:00;13.4;11.01;9.4;94.47;99.0;78.0;5.8,
29/10/1992 00:00:00;9.9;7.57;5.2;98.58;100.0;96.0;24.3,
30/10/1992 00:00:00;9.0;6.92;4.5;98.94;100.0;96.0;39.0,
31/10/1992 00:00:00;4.7;3.4;0.1;91.56;98.0;78.0;7.8,
01/11/1992 00:00:00;4.7;3.16;1.4;89.65;97.0;85.0;0.1,
02/11/1992 00:00:00;11.4;7.49;4.3;86.6;99.0;60.0;8.8,
03/11/1992 00:00:00;10.6;8.59;6.9;98.9;100.0;95.0;3.2,
04/11/1992 00:00:00;11.2;9.17;6.9;99.63;100.0;99.0;5.5,
05/11/1992 00:00:00;14.7;7.95;4.0;95.32;100.0;74.0;0.1,
06/11/1992 00:00:00;19.3;7.57;2.5;91.29;100.0;49.0;0.0,
07/11/1992 00:00:00;19.2;7.32;2.2;90.17;100.0;52.0;0.0,
08/11/1992 00:00:00;19.3;6.55;0.5;86.5;99.0;41.0;0.0,
09/11/1992 00:00:00;18.5;7.26;0.0;80.3;99.0;36.0;0.0,
10/11/1992 00:00:00;8.9;5.23;2.0;96.25;99.0;90.0;0.1,
11/11/1992 00:00:00;10.0;7.02;1.8;98.98;100.0;96.0;7.9,
12/11/1992 00:00:00;7.6;4.74;1.1;94.28;99.0;81.0;9.9,
13/11/1992 00:00:00;11.0;7.47;2.2;97.99;100.0;90.0;7.5,
14/11/1992 00:00:00;15.8;10.91;8.2;87.5;100.0;68.0;0.9,
15/11/1992 00:00:00;11.6;7.63;1.8;89.5;99.0;74.0;14.4,
16/11/1992 00:00:00;6.6;4.31;0.3;98.62;100.0;96.0;22.8,
17/11/1992 00:00:00;5.9;4.96;3.5;97.42;99.0;92.0;47.7,
18/11/1992 00:00:00;8.1;6.54;4.6;98.26;99.0;95.0;21.9,
19/11/1992 00:00:00;8.4;7.42;6.6;99.26;100.0;98.0;2.2,
20/11/1992 00:00:00;9.2;8.05;7.3;99.6;100.0;98.0;3.7,
21/11/1992 00:00:00;14.5;7.5;1.5;94.18;100.0;74.0;0.1,
22/11/1992 00:00:00;15.5;3.49;-1.3;89.97;100.0;50.0;0.1,
23/11/1992 00:00:00;17.0;3.32;-2.2;85.25;99.0;37.0;0.0,
24/11/1992 00:00:00;17.9;7.24;-1.5;62.11;99.0;22.0;0.0,
25/11/1992 00:00:00;16.1;12.07;9.5;62.35;82.0;41.0;0.0,
26/11/1992 00:00:00;14.9;11.26;8.2;80.05;98.0;61.0;0.0,
27/11/1992 00:00:00;16.0;7.78;4.4;92.34;100.0;65.0;0.0,
28/11/1992 00:00:00;13.9;5.35;1.6;93.94;100.0;71.0;0.0,
29/11/1992 00:00:00;12.1;3.83;-0.5;92.1;100.0;66.0;0.0,
30/11/1992 00:00:00;14.9;5.55;-1.5;77.17;99.0;32.0;0.0,
01/12/1992 00:00:00;11.5;7.47;5.0;88.33;100.0;72.0;2.3,
02/12/1992 00:00:00;11.0;9.48;7.9;83.63;93.0;77.0;2.6,
03/12/1992 00:00:00;10.5;5.96;3.7;91.26;99.0;78.0;6.3,
04/12/1992 00:00:00;8.2;6.42;4.1;91.79;99.0;80.0;48.1,
05/12/1992 00:00:00;5.0;2.0;-0.1;97.69;99.0;96.0;12.2,
06/12/1992 00:00:00;9.0;4.12;0.4;98.07;100.0;91.0;5.8,
07/12/1992 00:00:00;9.3;3.38;-0.3;97.35;99.0;91.0;45.3,
08/12/1992 00:00:00;4.0;2.7;-0.2;97.54;99.0;93.0;83.2,
09/12/1992 00:00:00;3.5;3.01;1.9;94.85;97.0;88.0;6.4,
10/12/1992 00:00:00;1.9;1.15;-0.3;88.36;97.0;78.0;0.6,
11/12/1992 00:00:00;0.4;-0.38;-1.5;93.45;97.0;87.0;0.5,
12/12/1992 00:00:00;6.2;2.95;-0.8;93.35;99.0;81.0;5.3,
13/12/1992 00:00:00;6.4;4.0;-1.0;96.74;100.0;90.0;5.8,
14/12/1992 00:00:00;7.3;1.59;-1.3;97.97;100.0;92.0;0.1,
15/12/1992 00:00:00;5.9;4.17;0.5;84.66;99.0;76.0;0.1,
16/12/1992 00:00:00;7.1;4.55;1.7;86.13;98.0;62.0;7.4,
17/12/1992 00:00:00;6.9;4.06;2.4;96.51;100.0;78.0;4.5,
18/12/1992 00:00:00;8.8;7.01;4.9;68.78;81.0;57.0;0.0,
19/12/1992 00:00:00;12.2;8.97;5.2;52.44;74.0;39.0;0.0,
20/12/1992 00:00:00;11.4;6.19;0.5;80.86;98.0;64.0;0.0,
21/12/1992 00:00:00;6.8;2.73;-0.3;96.92;100.0;89.0;0.0,
22/12/1992 00:00:00;6.9;2.86;-0.1;96.17;99.0;87.0;0.0,
23/12/1992 00:00:00;9.0;5.09;1.6;94.09;100.0;77.0;8.0,
24/12/1992 00:00:00;8.2;5.38;2.7;98.6;100.0;94.0;13.3,
25/12/1992 00:00:00;7.3;2.51;0.2;98.49;100.0;94.0;0.1,
26/12/1992 00:00:00;6.6;3.59;0.9;95.04;99.0;86.0;0.0,
27/12/1992 00:00:00;8.0;2.03;-1.0;93.94;99.0;79.0;0.0,
28/12/1992 00:00:00;3.1;0.36;-2.1;92.79;99.0;80.0;0.0,
29/12/1992 00:00:00;7.0;1.65;-3.9;81.05;96.0;48.0;0.0,
